x,y,z
0.0,0.0,0.0
5.513355787421873e-05,0.010100814842137896,0.00015263330077512705
0.00023695678116960407,0.02020026803096682,0.0006083352655297975
0.0005699167170602258,0.030296471302094653,0.0013625875486651983
0.001078090863556912,0.04038695476954622,0.002409271576508834
0.0017850396167036569,0.05046866247900051,0.0037407158172380888
0.0027136647360365388,0.06053795164209297,0.0053477561126538484
0.0038860751470637628,0.07059059545714935,0.007219808161463251
0.00532346126511755,0.08062178937985963,0.009344951102549551
0.0070459788740798055,0.09062616066985561,0.01171002102603335
0.009072643429563699,0.10059778100664493,0.014300713141523005
0.01142123548271897,0.11053018194146981,0.017101691258038502
0.014108217741608864,0.12041637293084939,0.020096703179348044
0.01714866410578952,0.13024886168312827,0.023268700592007592
0.020556200829945855,0.1400196765414351,0.02659996202083635
0.024342959797682365,0.14972039062504208,0.030072217446989437
0.028519543720080042,0.15934214745604602,0.033666773225837894
0.03309500291835768,0.1688756878092584,0.037364636003765314
0.03807682320850597,0.1783113775397567,0.04114663441262626
0.043470924280281334,0.18763923616414926,0.04499353741559395
0.04928166785520688,0.1968489659975795,0.04888616828585978
0.05551187481953219,0.2059299816780879,0.05280551331741135
0.062162850459293525,0.21487143994233837,0.05673282449212226
0.06923441687608463,0.22366226955102586,0.06064971545686422
0.07672495163385176,0.2322912012976083,0.06453825029559829
0.08463143167851023,0.24074679806942315,0.0683810247118486
0.09294948158261532,0.2490174849648415,0.07216123936422342
0.10167342519554304,0.2570915795029809,0.07586276521956126
0.11079633982418614,0.26495732199277444,0.07947020090293974
0.12031011212834732,0.27260290615506794,0.08296892212956652
0.1302054949869142,0.2800165101141301,0.08634512339914814
0.14047216467347856,0.28718632789283627,0.08958585221767708
0.15109877777116748,0.2941006015582257,0.09267903618396878
0.16207302735386964,0.30074765417062993,0.09561350333828475
0.17338169806254206,0.30711592368972557,0.09837899621784883
0.18501071980865616,0.3131939979843808,0.10096618009910696
0.19694521993993083,0.31897065107986144,0.1033666459295448
0.2091695738042232,0.3244348807557816,0.1055729084633191
0.22166745374383198,0.3295759475811909,0.10757840011561746
0.23442187664267156,0.3343834154395883,0.10937746104143388
0.24741525023108904,0.3388471935567664,0.1109653259263521
0.2606294184259899,0.3429575799987042,0.11233810795108436
0.2740457060460414,0.3467053065558453,0.11349278035910448
0.2876449632918626,0.3500815848747777,0.11442715601897326
0.3014076104183048,0.3530781536394696,0.11513986533112851
0.31531368304941243,0.35568732654283863,0.115630332784251
0.3293428785958773,0.35790204072669995,0.11589875242004184
0.343474604229446,0.35971590530533476,0.11594606241854195
0.3576880268487272,0.3611232495264272,0.11577391897011295
0.3719621254363481,0.3621191700644133,0.11538466955593345
0.38627574615884697,0.3626995768869094,0.11478132571731225
0.40060766049876756,0.3628612370864275,0.11396753535614834
0.41493662663408315,0.3626018160286275,0.11294755457523764
0.42924145419457316,0.3619199151364763,0.11172621903848134
0.44350107242958137,0.36081510560837604,0.11030891480790748
0.4576946017184757,0.35928795735899155,0.10870154859716094
0.4718014282460929,0.3573400624753865,0.10691051736999332
0.4858012815527071,0.3549740524992186,0.10494267720739782
0.49967431455404887,0.352193608878944,0.10280531136834099
0.5134011855141604,0.34900346598475546,0.10050609747635952
0.5269631413451261,0.3454094061435033,0.09805307377727909
0.5403421015056937,0.3414182462309495,0.09545460443150514
0.5535207416782415,0.33703781545379935,0.0927193438271252
0.5664825763231631,0.3322769240630552,0.08985619992671673
0.5792120391440311,0.3271453228619379,0.08687429669043863
0.5916945604482419,0.32165365350408276,0.08378293564975772
0.6039166403582368,0.3158133897187245,0.08059155673902121
0.6158659168195485,0.30963676974652754,0.07730969852496597
0.6275312273650757,0.30313672041967454,0.07394695800607226
0.638902663630887,0.29632677346961656,0.07051295018333824
0.6499716176777358,0.2892209747921144,0.06701726763051225
0.6607308192539206,0.28183378753840005,0.06346944031408905
0.6711743632382037,0.27417999002993276,0.059878895930542096
0.6812977266245758,0.2662745696089285,0.056254921039556656
0.6910977745515539,0.25813261363436774,0.05260662327681112
0.7005727550346367,0.2497691989106244,0.048942894927672495
0.709722282228245,0.24119928089068762,0.0452723781337673
0.7185473082192172,0.2324375840261339,0.04160343198770365
0.7270500835336282,0.2234984946401133,0.037944101747432624
0.7352341067180369,0.21439595767681952,0.034302090371233884
0.7431040635307913,0.2051433786311137,0.030684732537714445
0.7506657564442738,0.19575353188577427,0.027098971273349804
0.7579260253106532,0.1862384765825691,0.023551337263996414
0.7648926601777549,0.1766094810290496,0.020047930877672156
0.7715743073544372,0.16687695649832762,0.016594406875075247
0.7779803699132058,0.1570504011174402,0.013195961733262027
0.7841209038792103,0.14713835436502415,0.009857323458158805
0.7900065113874184,0.13714836251514115,0.006582743714721625
0.795648232092618,0.12708695517572008,0.003375992061150979
0.8010574340897268,0.11695963288185812,0.00024035203713896865
0.8062457055452924,0.10677086552084794,-0.0028213811728737574
0.8112247481564794,0.09652410119180385,-0.0058069018007072355
0.8160062734434711,0.0862217849424789,-0.008714393589316614
0.8206019027480244,0.0758653866832019,-0.01154252923053522
0.8250230716585141,0.06545543745627336,-0.014290469442377716
0.8292809394143571,0.054991573141497205,-0.01695786195799321
0.8333863036648527,0.044472584606977686,-0.019544840661130086
0.8373495207741753,0.0338964732703834,-0.022052025053013728
0.8411804316806916,0.023260511020296554,-0.02448052017299619
0.8448882931402243,0.012561303460028109,-0.026831917020600272
