x,y,z
0.0,0.0,0.0
0.00010894458761452706,0.010098945060704452,0.010152605055027143
0.0004637224396508613,0.02018547078641908,0.020409782919443047
0.0011067107270374822,0.03024708423859428,0.030771293660766145
0.0020805121042274635,0.04027122804987135,0.04123344997997332
0.0034274069801351497,0.050245303296403934,0.051788733677766326
0.005188733992781084,0.06015669831760441,0.06242551328712323
0.007404210227257704,0.06999282306893806,0.07312788862703608
0.010111209624373984,0.07974114807753316,0.08387568501176246
0.013344024614734943,0.0893892465318734,0.09464461488410647
0.01713314159251559,0.09892483751799644,0.10540661776581176
0.02150456472237504,0.10833582796319001,0.11613038088379767
0.026479224137599885,0.1176103505126535,0.1267820331144593
0.03207250338884399,0.1267367943885996,0.13732599467085538
0.038293916835301305,0.13570382629772507,0.14772595506883032
0.04514696062633697,0.1445003986790339,0.1579459432386355
0.05262915141109039,0.15311574301768466,0.16795144704279852
0.060732255639332766,0.16153934656988392,0.1777105356045033
0.0694427002087048,0.16976091160884837,0.18719493717148272
0.07874214332612216,0.17777029715912468,0.19638102784011097
0.08860817384173514,0.18555744407608518,0.20525069209393912
0.09901509891748847,0.19311228519029763,0.21379202419528567
0.10993477441563729,0.20042464302223098,0.22199984917811388
0.12133743024128348,0.2074841182451092,0.22987605254822516
0.13319244412379827,0.21427997261353382,0.23742971780367061
0.1454690217400726,0.22080101048061296,0.24467707964746438
0.1581367481782421,0.22703546330819524,0.25164130758663317
0.17116598485220139,0.23297088175246472,0.25835213908557014
0.184528096363698,0.2385940399998285,0.2648453834663578
0.19819550273544045,0.24389085704749985,0.271162317522198
0.21214156324369998,0.24884633956742874,0.27734899178366085
0.22634030821260429,0.25344455084162826,0.28345546318381365
0.2407660441675752,0.25766860997390817,0.28953496623473524
0.2553928653640093,0.2615007251156933,0.29564303148579446
0.27019411067137167,0.26492226373351513,0.3018365576334804
0.2851418089114655,0.2679138619389686,0.30817284268940226
0.300206157852679,0.27045557356231725,0.3147085803732538
0.3153550819895522,0.27252705797414084,0.321498830422025
0.3305539118490067,0.2741078036849623,0.328595975579865
0.3457652227710604,0.2751773825722144,0.3360486831960851
0.36094886391819364,0.27571572734248806,0.34390089495015136
0.37606219882540265,0.27570342272740195,0.352190873443028
0.39106056745415235,0.2751219991584428,0.3609503383950404
0.4058979670136446,0.27395421650327534,0.37020372717566563
0.4205279355244944,0.27218432508625856,0.37996761372437104
0.4349046091478658,0.26979829182012455,0.39025031622489637
0.44898391269373217,0.26678398092398353,0.4010517171187676
0.46272483343431753,0.2631312813729902,0.41236330950149896
0.47609072221308524,0.25883217678385084,0.4241684723015117
0.4890505634221856,0.253880757648655,0.43644296385003023
0.5015801569369037,0.24827318036215276,0.4491556106457102
0.5136631603644306,0.24200758196580735,0.46226915648499173
0.5252919484223534,0.23508396356313677,0.4757412277586592
0.5364682570274873,0.227504058579821,0.4895253644735442
0.5472035916587151,0.21927120414740683,0.5035720639913746
0.5575193916012715,0.21039023467008844,0.5178297857580394
0.5674469527054734,0.20086741598277294,0.5322458702277207
0.5770271204298605,0.1907104364226021,0.546767333244729
0.5863097716216359,0.17992846770637444,0.5613415075673098
0.5953531075063174,0.1685323039008888,0.5759165150982726
0.6042227818604149,0.15653458121812394,0.5904415657866698
0.6129908877842228,0.1439500751304199,0.6048670911950542
0.6217348245652379,0.13079606468208266,0.6191447316177017
0.6305360636404184,0.11709274720033361,0.6332272047705761
0.6394788304523598,0.10286368023578725,0.6470680910028709
0.648648717775018,0.0881362218757325,0.6606215744090167
0.6581312463866531,0.07294193598425797,0.6738421809945058
0.668010391049431,0.05731692585786824,0.6866845541348906
0.678367093562751,0.04130205865885249,0.6991033040396468
0.6892777898172843,0.024943044165664834,0.7110529619725245
0.7008129836254321,0.008290335121965458,0.7224880618820191
0.7130359057548084,-0.008601177123707816,0.7333633622777965
0.7260013010348774,-0.02567268902766021,0.7436342101999995
0.7397543886356465,-0.042862239484939446,0.753257037641976
0.7543300397635399,-0.060105686121161184,0.7621899695771822
0.7697522124876341,-0.07733788321629909,0.7703935126348123
0.7860336749845735,-0.09449402808471569,0.7778312852775902
0.8031760364053433,-0.11151113099601334,0.7844707447724785
0.8211700895116898,-0.1283295544385214,0.7902838638409151
0.8399964522992904,-0.14489456156315203,0.7952477109033185
0.8596264784069058,-0.1611578115580199,0.7993448922630643
0.8800233897303493,-0.17707874166392992,0.8025638220637941
0.9011435707993738,-0.19262578129637783,0.8048987957732942
0.9229379543998737,-0.20777735264308428,0.8063498544560599
0.945353422539307,-0.22252262319425617,0.8069224392386957
0.9683341466167196,-0.2368619877841457,0.8066268471880668
0.9918227955516584,-0.2508072696894679,0.8054775104571379
1.0157615501916082,-0.26438164107390616,0.8034921293451269
1.0400928757487116,-0.27761927177237045,0.8006906964499523
1.0647600202773342,-0.2905647216061936,0.797094453204638
1.0897072251572304,-0.3032720950361417,0.7927248218634293
1.1148796520686108,-0.3158039783025793,0.7876023556961693
1.140223049007729,-0.32823017890407724,0.7817457481255378
1.1656831946083401,-0.34062628618490837,0.7751709381931406
1.1912051746668666,-0.35307207089501497,0.7678903454172603
1.2167325567046634,-0.3656497417713852,0.7599122620658759
1.2422065371175917,-0.3784420792120723,0.7512404252580716
1.2675651404988597,-0.3915304704260122,0.7418737851631356
1.2927425516616202,-0.40499287711432314,0.7318064788546441
1.3176686573856828,-0.4189017754111441,0.7210280120429647
