x,y,z
0.0,0.0,0.0
0.00025364580080566585,-6.740835214039202e-07,0.010045891727647712
0.0010084166804656936,-5.285523177213329e-06,0.019965307585189503
0.0022540771627232925,-1.7473956909833368e-05,0.029734309427300182
0.003979108147520811,-4.0544345800575345e-05,0.039329590548403154
0.006170751424512334,-7.74567563706352e-05,0.048728559348544385
0.008815060789186058,-0.00013081698843185228,0.05790942009472399
0.011896959512092783,-0.00020286817132225815,0.0668512501807349
0.015400303851344627,-0.0002954834423161557,0.0755340733156547
0.01930795224180147,-0.0004101598107446475,0.0839389281041667
0.023601839741822877,-0.000548013300051179,0.09204793152042304
0.028263057270696317,-0.0007097754477988004,0.09984433682071242
0.03327193512735819,-0.0008957912307104324,0.1073125854882028
0.03860813024423091,-0.0011060184683350863,0.11443835285488843
0.044250716599258416,-0.001340028745069846,0.12120858710093102
0.050178278184802,-0.0015970098762084811,0.127611541389163
0.05636900391414196,-0.001875769929610505,0.1336367989519107
0.06280078383501402,-0.0021747428006631043,0.13927529100777694
0.06945130601490321,-0.0024919953246104205,0.14451930744687802
0.07629815346464293,-0.002825235897209396,0.1493625002835433
0.08331890047506436,-0.0031718245621878555,0.1537998799349688
0.09049120775577246,-0.0035287845122653435,0.15782780444210215
0.09779291578527274,-0.0038928149396732317,0.16144396180450177
0.10520213580725904,-0.004260305162285316,0.16464734565347694
0.11269733793845378,-0.004627349942734657,0.1674382245369547
0.1202574358884728,-0.0049897659103205995,0.16981810513476706
0.12786186783122955,-0.005343108989157971,0.1717896897640073
0.1354906730098267,-0.00568269273092649,0.17335682857043844
0.14312456370210672,-0.0060036074467626184,0.17452446683338643
0.15074499222143564,-0.0063007400303010785,0.17529858783793292
0.1583342126762577,-0.006568794362604688,0.17568615178941957
0.16587533726186363,-0.006802312189688352,0.1756950312612487
0.17335238690806554,-0.006995694364500577,0.17533394367773983
0.180750336156474,-0.007143222347514039,0.1746123813394727
0.1880551521902827,-0.007239079863423867,0.17354053949926984
0.19525382798735477,-0.007277374615775522,0.17212924299296023
0.2023344096134977,-0.007252159966551523,0.17038987192058305
0.2092860177166729,-0.0071574564937382555,0.16833428686104604
0.21609886332412756,-0.0069872733465653125,0.16597475408679538
0.22276425808272862,-0.0067356293253507515,0.1633238712251604
0.22927461911784072,-0.006396573620584434,0.16039449379011111
0.23562346871770018,-0.005964206153925317,0.15719966298262794
0.24180542907822694,-0.005432697472065215,0.15375253513016263
0.24781621236747206,-0.004796308152810899,0.1500663131061993
0.2536526063893584,-0.004049407691151984,0.14615418004013603
0.2593124561430285,-0.003186492841411304,0.14202923559601996
0.2647946415869984,-0.002202205399720985,0.13770443506649263
0.27009905192651507,-0.001091349418940489,0.13319253149602042
0.2752265567481461,0.00015109214435094008,0.12850602101546546
0.2801789743278484,0.001529941344071656,0.12365709153862972
0.2849590374377571,0.003049809706766665,0.11865757494088751
0.2895703569729202,0.004715083222329242,0.11351890281068167
0.29401738371241026,0.006529907838587529,0.10825206583674109
0.29830536851992717,0.008498175430277564,0.10286757686758154
0.30244032127742987,0.010623510208864881,0.09737543765535545
0.30642896883176823,0.01290925553633884,0.09178510927354727
0.3102787122190118,0.01535846110350677,0.08610548617747449
0.3139975834144579,0.017973870431471195,0.08034487385811824
0.31759420183843035,0.020757908653892692,0.07451097002349918
0.32107773082920965,0.023712670537318854,0.06861084922765022
0.32445783427502567,0.026839908697295457,0.06265095085518352
0.32774463357724626,0.0301410219691554,0.05663707035946201
0.3309486650969294,0.033617043894287366,0.05057435364439453
0.3340808382170036,0.0372686312853032,0.044467294473776474
0.3371523941326894,0.04109605283681798,0.038319734787798085
0.34017486546356696,0.04509917775250957,0.03213486780369656
0.3431600367620893,0.049277464363692625,0.025915243776414163
0.34611990597549114,0.05362994871979693,0.019662778295378987
0.34906664690107503,0.058155233136837764,0.01337876299499953
0.3520125726588826,0.06285147469616145,0.007063878558997742
0.35497010019087777,0.06771637369240333,0.0007182099021240916
0.3579517157820506,0.07274716203664795,-0.005658736583047527
0.3609699415863669,0.07794059162819168,-0.0120680138218381
0.36403730312927846,0.0832929227160077,-0.018511212998167006
0.36716629774860876,0.0887999122789558,-0.024990440737349056
0.3703693639270606,0.0944568024618942,-0.03150829462262621
0.3736588514623526,0.10025830911307458,-0.03806783713164443
0.37704699241509176,0.10619861047647285,-0.04467256807383052
0.38054587276989654,0.11227133610094558,-0.0513263956046489
0.38416740474199,0.11846955603624437,-0.05803360588814607
0.3879232996594396,0.12478577039388412,-0.06479883147510734
0.3918250413503931,0.1312118993585717,-0.0716270184606377
0.3958838599649996,0.13773927374328537,-0.07852339248211472
0.4001107061631478,0.1443586261880637,-0.08549342361628363
0.4045162256016478,0.15106008310905045,-0.09254279023283044
0.4091107336579461,0.15783315751025678,-0.09967734186108537
0.4139041903318373,0.16466674277578125,-0.10690306112660033
0.4189061752718284,0.17154910756479141,-0.11422602481519654
0.424125862878747,0.17846789193534887,-0.12165236412367383
0.4295719974457782,0.18541010482609857,-0.12918822415868692
0.4352528683012708,0.192362123026872,-0.13683972274826578
0.44117628492828864,0.19930969177034125,-0.14461290863404827
0.4473495520428951,0.20623792707695085,-0.15251371911641529
0.45377944462146347,0.21313131998443333,-0.16054793722931157
0.4604721828758014,0.21997374279125698,-0.16872114852650277
0.46743340718347187,0.22674845744035724,-0.1770386975662679
0.47466815298930176,0.23343812616548498,-0.1855056441869721
0.48218082570258947,0.2400248245174761,-0.19412671967148992
0.48997517562288667,0.24649005688176187,-0.20290628290397233
0.49805427293534454,0.2528147745915421,-0.21184827662786535
