x,y,z
0.0,0.0,0.0
0.0003060027384840087,5.067211801079573e-05,0.010095514896463336
0.001222950380881221,0.00020132002940570934,0.020158096393797356
0.0027476695953841663,0.0004499008447052745,0.030154995186392135
0.0048748998118305475,0.0007943865288022861,0.04005382839240668
0.007597335950867483,0.0012327662500205483,0.04982275833175435
0.010905687833357745,0.0017630487915803327,0.05943066600100802
0.014788755535235853,0.0023832650017140827,0.06884731757630572
0.019233519764153904,0.0030914702575461955,0.0780435223812073
0.02422524616137833,0.0038857469170598567,0.08699128088479849
0.02974760227829826,0.004764206733023371,0.09566392144357415
0.035782785843941706,0.005724993202632573,0.10403622466581616
0.04231166282994529,0.006766283826831879,0.1120845344560724
0.04931391373385133,0.007886292253785055,0.11978685498650231
0.056768186441246204,0.009083270281752966,0.12712293303771324
0.0646522539924015,0.010355509697669229,0.1340743253506668
0.07294317556950194,0.011701343928952128,0.14062445082972772
0.08161745903550566,0.013119149487515193,0.14675862763152833
0.0906512233939773,0.014607347186501248,0.15246409536179759
0.10002035959923235,0.01616440311192574,0.1577300227796852
0.10970068822583635,0.017788829333136198,0.16254750157375566
0.119668112603613,0.01947918433773861,0.16690952692344788
0.12989876613628829,0.021234073178373353,0.17081096569251242
0.14036915264602592,0.023052147320412362,0.17424851321528395
0.15105627871958657,0.024932104181269024,0.17722063973158622
0.16193777717183158,0.02687268635354085,0.17972752760098945
0.17299202088599677,0.02887268050562715,0.18177100048184974
0.18419822643488393,0.030930915954770145,0.18335444569525006
0.19553654703030857,0.03304626290865451,0.18448273100918655
0.20698815448746277,0.035217630372771584,0.18516211707497904
0.21853531002419313,0.03744396372171967,0.18540016672708498
0.230161423840724,0.039724241933487614,0.1852056523206513
0.24185110354153874,0.04205747448657801,0.18458846222982167
0.2535901915667256,0.0444426979205958,0.18355950756573453
0.2653657918941857,0.04687897206169218,0.1821306300980997
0.27716628635607055,0.04936537591504905,0.18031451228006387
0.28898134098235223,0.05190100322745679,0.1781245901846084
0.30080190284150254,0.05448495772402233,0.1755749700637693
0.3126201878930968,0.05711634802418983,0.17268034914125577
0.32442966040023974,0.05979428224361008,0.16945594114620854
0.33622500447170633,0.06251786229000171,0.16591740699239008
0.3480020883154695,0.06528617786305292,0.16208079090441885
0.3597579217878481,0.06809830017065784,0.15796246219197638
0.37149060781698007,0.0709532753764044,0.1535790627753142
0.38319928826691574,0.07385011779626363,0.14894746047179713
0.3948840847905946,0.07678780286589885,0.14408470796442444
0.40654603519760213,0.07976525990393615,0.13900800728991955
0.4181870258371852,0.08278136470092172,0.13373467960659238
0.42980972046979,0.08583493196853723,0.12828213993116255
0.4414174860725777,0.08892470768893548,0.12266787646939907
0.4530143159970996,0.09204936140976898,0.1169094341080098
0.46460475087162056,0.09520747853657237,0.11102440158486583
0.4761937976173908,0.09839755268056824,0.10503040181148818
0.4877868469283061,0.10161797812662317,0.0989450847858343
0.49938958954752927,0.10486704249289525,0.0927861225048631
0.511007931663324,0.10814291966058193,0.08657120526517258
0.5226479097399546,0.11144366305897208,0.08031803872624577
0.5343156050982553,0.11476719939758784,0.07404434110455893
0.5460170585644665,0.1181113229434188,0.06776783986805193
0.5577581855150459,0.12147369044692591,0.0615062673093095
0.5695446916591697,0.12485181682544975,0.05527735439230674
0.5813819899191106,0.12824307171670135,0.0490988222918023
0.593275118791042,0.13164467701794189,0.042988371076464325
0.6052286625943688,0.13505370552807575,0.0369636650266007
0.6172466740455431,0.13846708080997758,0.031042314124927875
0.62933259962151,0.141881578388763,0.02524185131405855
0.6414892082073309,0.1452938283982028,0.019579705177179576
0.6537185235509524,0.14870031978190992,0.01407316776846787
0.6660217610742428,0.15209740614815243,0.008739357396805286
0.6783992696119746,0.15548131336704826,0.0035951762498177024
0.6908504786680368,0.15884814898640714,-0.001342737165455566
0.7033738517894536,0.16219391352755766,-0.006058060694628965
0.7159668466624584,0.16551451370515605,-0.010534846151729366
0.728625882529672,0.1688057775952736,-0.014757581608205315
0.7413463155122256,0.17206347175413464,-0.018711257981662708
0.7541224223944651,0.1752833202659058,-0.02238143944747119
0.7669473933908435,0.17846102567216857,-0.02575433709440461
0.7798133343641811,0.18159229170845764,-0.028816885146583784
0.7927112789012735,0.1846728477448818,-0.03155681898001037
0.8056312105758072,0.1876984747988066,-0.033962754074840416
0.8185620956399284,0.19066503295834844,-0.03602426496619411
0.8314919262851511,0.19356849002654508,-0.037731963188687365
0.8444077745015005,0.1964049511681063,-0.03907757315490548
0.8572958564420666,0.19917068931420237,-0.04005400486751478
0.870141607070085,0.2018621760564418,-0.040655422340276824
0.8829297647291215,0.20447611273963132,-0.04087730659632639
0.8956444651361137,0.20700946144470558,-0.040716512123882005
0.9082693441543352,0.20945947553892924,-0.04017131570094339
0.9207876485614492,0.2118237294606269,-0.039241456552011514
0.9331823538895284,0.21410014740074965,-0.03792816687156443
0.9454362882821304,0.2162870305439069,-0.03623419184063778
0.9575322611911892,0.2183830825373662,-0.03416379837364668
0.9694531956264946,0.22038743286811552,-0.03172277196135333
0.981182262575677,0.2222996578454491,-0.02891840112098599
0.9927030161354605,0.2241197989096006,-0.025759449123875254
1.0039995278378036,0.22584837801549767,-0.02225611284211653
1.0150565186193838,0.22748640987441343,-0.01841996873585105
1.0258594868712396,0.22903541087466509,-0.01426390618864588
1.0363948310183446,0.23049740454496687,-0.009802048586759437
1.0466499651170513,0.23187492346987038,-0.005049662725262914
