x,y,z
0.0,0.0,0.0
-5.153299201613049e-07,6.01189258313526e-07,-0.0050505050077777145
-4.123147114652673e-06,4.80935605283969e-06,-0.010101007924965481
-1.3918560560335415e-05,1.623084297761541e-05,-0.015151498292892897
-3.3001901121958144e-05,3.8470710656040555e-05,-0.020201948891662387
-6.448127830408965e-05,7.513206643048885e-05,-0.025252307296923817
-0.0001114750708551714,0.00012981535636629534,-0.030302487361734715
-0.00017711432731491437,0.00020611760785367475,-0.03535236059892385
-0.0002645450510089269,0.0003076316096824609,-0.04040174743975506
-0.00037693034201947365,0.00043794501596588716,-0.045450408345219344
-0.0005174523663063573,0.0006006393597093941,-0.0504980347470024
-0.0006893141194279596,0.0007992889611691409,-0.05554423979612678
-0.0008957409492342789,0.0010374597154351574,-0.06058854889850137
-0.0011399817984909936,0.0013187077429208992,-0.06563039001818177
-0.0014253101246716716,0.0016465778856618852,-0.07066908373111297
-0.001755024450156547,0.002024602031541276,-0.07570383301455459
-0.002132448491841065,0.002456297247792672,-0.0807337127603451
-0.002560930814734848,0.0029451637044059483,-0.0857576590037126
-0.0030438439495811005,0.0034946823674095236,-0.09077445786355526
-0.0035845829099177638,0.0041083124414538095,-0.0957827341950596
-0.004186563039416766,0.004789488540710516,-0.10078093996126328
-0.004853217115870742,0.005541617566868589,-0.10576734233675956
-0.005587991633954414,0.006368075272989711,-0.1107400115642329
-0.006394342184990503,0.0072722024922269235,-0.11569680859294891
-0.007275727848530458,0.008257301010953101,-0.12063537253772867
-0.008235604507763582,0.009326629066736754,-0.1255531080073256
-0.00927741699875128,0.010483396452886849,-0.13044717236249273
-0.010404590002413448,0.01173075921301154,-0.13531446297635238
-0.011620517588246993,0.01307181391124167,-0.14015160458291143
-0.012928551320114666,0.014509591466500875,-0.1449549368136309
-0.014331986837291413,0.016047050542498116,-0.14972050203675769
-0.01583404882848152,0.017687070489008836,-0.15444403362952666
-0.01743787432290634,0.019432443834525335,-0.15912094482918318
-0.01914649423098398,0.021285868335514095,-0.1637463183248604
-0.020962813077742688,0.0232499385933288,-0.16831489676844721
-0.022889586885074305,0.025327137256291703,-0.17282107439843633
-0.024929399174365707,0.027519825831560336,-0.17725888998605396
-0.027084635079039496,0.029830235139115282,-0.18162202132741567
-0.029357453577149563,0.03226045544849601,-0.18590378151867132
-0.03174975787743356,0.034812426347719555,-0.1900971172627167
-0.03426316401809519,0.0374879264030649,-0.19419460946565592
-0.036898967765998686,0.04028856267800418,-0.19818847638838202
-0.03965810993477115,0.043215760189398426,-0.202070579622976
-0.0425411402733319,0.04627075138902316,-0.20583243316467997
-0.045548180111342464,0.049454565768400634,-0.20946521584755692
-0.048678883984672724,0.05276801969462897,-0.21295978740520452
-0.0519324005018123,0.05621170659423334,-0.21630670840666588
-0.05530733275076357,0.059785987610829226,-0.21949626430163557
-0.05880169858480373,0.06349098287037783,-0.2225184937879031
-0.06241289116400881,0.06732656349481544,-0.22536322168747625
-0.06613764016694264,0.0712923445106333,-0.228020096485821
-0.06997197412272922,0.0753876788033523,-0.2304786326510627
-0.07391118434710209,0.0796116522715593,-0.23272825780682727
-0.0779497909961859,0.08396308033503772,-0.23475836478377182
-0.08208151177791381,0.08844050595033658,-0.2365583685209809
-0.08629923388231993,0.09304219928369614,-0.2381177677296253
-0.09059498970767234,0.09776615918542761,-0.2394262111680454
-0.09495993696875889,0.1026101166014921,-0.2404735683103041
-0.09938434377588376,0.10757154004704954,-0.2412500041199563
-0.10385757926760324,0.11264764325307818,-0.2417460575681067
-0.108368110366346,0.11783539508079117,-0.24195272346070437
-0.11290350520333008,0.12313153177951698,-0.24186153706547953
-0.1174504437272301,0.12853257164203952,-0.24146466095507457
-0.12199473596962501,0.13403483208724656,-0.24075497341096302
-0.12652134838925785,0.13963444917347648,-0.23972615766393032
-0.13101443865663603,0.1453273995174311,-0.23837279118250784
-0.1354573991707072,0.15110952456320823,-0.23669043416211344
-0.13983290952067534,0.15697655711424727,-0.23467571631606107
-0.14412299801904824,0.16292415000815394,-0.2323264210263284
-0.14830911233749683,0.16894790678090102,-0.2296415658782282
-0.15237219917599934,0.1750434141332663,-0.22662147858003695
-0.15629279278914252,0.18120627597904834,-0.22326786725721182
-0.16005111208263334,0.18743214882213446,-0.2195838841119426
