depth,L2_distance
1,1.5389837250245277
2,0.39621053164440634
3,0.22779005143685271
4,0.2195097848672543
5,0.1671183440167148
6,0.18621206928958495
7,0.13522575857394392
8,0.15550983886344583
9,0.11299432457202341
10,0.1394143923930088
