x,g0,g1,g2
0.0,0.0,0.0,0.0
0.010101010101010102,0.020198901137080994,0.020266749759379456,0.021391783292313362
0.020202020202020204,0.040378422832587586,0.04038259631584013,0.04017443037037831
0.030303030303030304,0.06051952553370321,0.06049462405249476,0.06001848672142473
0.04040404040404041,0.08060339696730262,0.08059244856470701,0.08048083843309735
0.05050505050505051,0.1006110048044653,0.10060156377566035,0.10078842827640355
0.06060606060606061,0.12052386557118824,0.12051620244491672,0.1206489180292752
0.07070707070707072,0.14032374697202366,0.14031427531532234,0.14023933570282063
0.08080808080808081,0.1599932521784104,0.159989355181462,0.15993869104602998
0.09090909090909091,0.17951484217048003,0.1795254132729565,0.1794375917804806
0.10101010101010102,0.19887209876238338,0.19890929666305035,0.1988238510582347
0.11111111111111112,0.21804772832374142,0.21812468769761648,0.21797949626123103
0.12121212121212122,0.23702634630438713,0.2371246513697694,0.2369666842238782
0.13131313131313133,0.2557924301423423,0.2559088078039451,0.25575640170630354
0.14141414141414144,0.2743312017131709,0.2744079512763039,0.2743174211450795
0.15151515151515152,0.29263089886081306,0.2927654182447931,0.29263104188638556
0.16161616161616163,0.31068790907599453,0.31065459902045084,0.3106900725553071
0.17171717171717174,0.32847719864704605,0.3281431802114156,0.3284973869199045
0.18181818181818182,0.3459891081206293,0.3459482198194333,0.34601674104284164
0.19191919191919193,0.3632188889828467,0.3632412111170817,0.36320644496843457
0.20202020202020204,0.38015867636725337,0.38000894258067497,0.3801357511113593
0.21212121212121213,0.3967986877397114,0.3967523035173812,0.3967890781735868
0.22222222222222224,0.4131356543102633,0.4131253588181754,0.4132210578433283
0.23232323232323235,0.42915735738229444,0.4291304136123471,0.42925545074679705
0.24242424242424243,0.4448716690901427,0.44487740536885595,0.44491756294442963
0.25252525252525254,0.4602542898489207,0.4602513839581123,0.4606217357641537
0.26262626262626265,0.4753265799138444,0.47532891758555273,0.47536440712561423
0.27272727272727276,0.49005688939179837,0.4900783876147185,0.4898781305624576
0.2828282828282829,0.5044764679494866,0.5044785333154236,0.5041494306885534
0.29292929292929293,0.5185499390878089,0.5185914585736643,0.5183283362350954
0.30303030303030304,0.5323039399732571,0.5323555217584888,0.5321509423507244
0.31313131313131315,0.545739087591827,0.545761101663829,0.5456508023130462
0.32323232323232326,0.5588303386219236,0.5589357755313632,0.558688615520506
0.33333333333333337,0.5716097720819333,0.5717209034306655,0.5714404669749397
0.3434343434343435,0.5840776789664209,0.5841367296568075,0.5839316430780486
0.3535353535353536,0.5962330764065744,0.5962458208924049,0.5961646507615606
0.36363636363636365,0.6080662981711511,0.6081062747439836,0.608047711318768
0.37373737373737376,0.6195997044799367,0.6196217163258622,0.6196231019970289
0.38383838383838387,0.6308375564881191,0.6308235307412352,0.6308815762228493
0.393939393939394,0.6417829056359651,0.6417408701729432,0.6418394151851814
0.4040404040404041,0.6524430473670194,0.6523865356265007,0.6524925186661759
0.4141414141414142,0.6628233528706294,0.6627513030347513,0.6628628164903316
0.42424242424242425,0.6729308362156844,0.6728335772790199,0.6729203692191549
0.43434343434343436,0.6827729126285501,0.6826611892286814,0.6827626158774124
0.4444444444444445,0.6923573419780308,0.6922642365256869,0.6923546811697396
0.4545454545454546,0.7016920460687426,0.7016188655793361,0.7016749471361133
0.4646464646464647,0.7107850984705033,0.7107405314871794,0.7107609430336478
0.4747474747474748,0.7196449946002957,0.7196212353462276,0.7196090500619913
0.48484848484848486,0.7282794102607985,0.7282707370760273,0.7282318907970224
0.494949494949495,0.7366929995709361,0.7366876110741853,0.7366451554088863
0.5050505050505051,0.7448917814871882,0.7448687419565191,0.7448485792533321
0.5151515151515152,0.75288931295003,0.7528629924662141,0.7528515005683227
0.5252525252525253,0.7606936831552505,0.7606775863932471,0.7606615540336801
0.5353535353535354,0.7683119232442588,0.7683102999554179,0.7682889819057767
0.5454545454545455,0.7757439673243688,0.7757389457730571,0.7757206220190868
0.5555555555555556,0.7830022261807583,0.7830008845077845,0.7829748749920951
0.5656565656565657,0.7900961153961733,0.7901006898678641,0.7900834799801995
0.5757575757575758,0.7970292226926666,0.7970334462525913,0.7970299634633178
0.5858585858585859,0.8038046800736586,0.8038178528726118,0.8038013519250746
0.595959595959596,0.8104345055988945,0.8104490350163187,0.8104509734560622
0.6060606060606061,0.8169208848717691,0.8169313156267666,0.8169549850395967
0.6161616161616162,0.8232689679317151,0.8232939235544094,0.8232865578494737
0.6262626262626263,0.8294866570156333,0.8294996980894709,0.8295294211762309
0.6363636363636365,0.8355758199597096,0.8355998518480171,0.8356033631482894
0.6464646464646465,0.8415432368027145,0.8415724451128928,0.841562304190373
0.6565656565656566,0.8473928339377105,0.8474060794866862,0.8474310796518305
0.6666666666666667,0.8531290063378245,0.8531659105578686,0.8531283526433201
0.6767676767676768,0.858754860428715,0.8587538312858051,0.8587779194685844
0.686868686868687,0.8642764292548705,0.8643141406795183,0.8642612865370362
0.696969696969697,0.869694477919935,0.8697027304637281,0.8696891336371135
0.7070707070707072,0.8750154989253335,0.8750489066866839,0.8749846385806065
0.7171717171717172,0.8802397406809983,0.8802505891888299,0.8802201538876373
0.7272727272727273,0.8853735409575414,0.8854025670633145,0.8853312709610899
0.7373737373737375,0.890416691835288,0.8904263191684529,0.8903906768486397
0.7474747474747475,0.8953757395650127,0.8954017316829769,0.8953373594261193
0.7575757575757577,0.9002493573463556,0.900255375381108,0.9002277594614364
0.7676767676767677,0.9050456379204357,0.9050694022248827,0.905009199416114
0.7777777777777778,0.9097607651807962,0.909762640556465,0.9097464326089569
