x,g0,g1,g2
0.0,0.0,0.0,0.0
0.010101010101010102,0.018181818181818184,0.018181818181818184,0.018181818181818184
0.020202020202020204,0.03636363636363637,0.03636363636363637,0.03636363636363637
0.030303030303030304,0.05454545454545455,0.05454545454545455,0.05454545454545455
0.04040404040404041,0.07272727272727274,0.07272727272727274,0.07272727272727274
0.05050505050505051,0.09090909090909093,0.09090909090909093,0.09090909090909093
0.06060606060606061,0.10707070707070708,0.10707070707070708,0.10707070707070708
0.07070707070707072,0.12323232323232325,0.12323232323232325,0.12323232323232325
0.08080808080808081,0.1393939393939394,0.1393939393939394,0.1393939393939394
0.09090909090909091,0.15555555555555556,0.15555555555555556,0.15555555555555556
0.10101010101010102,0.17171717171717174,0.17171717171717174,0.17171717171717174
0.11111111111111112,0.18686868686868688,0.18686868686868688,0.18686868686868688
0.12121212121212122,0.20202020202020202,0.20202020202020202,0.20202020202020202
0.13131313131313133,0.21414141414141416,0.21464646464646467,0.21414141414141416
0.14141414141414144,0.2262626262626263,0.2272727272727273,0.2262626262626263
0.15151515151515152,0.23838383838383842,0.2398989898989899,0.23838383838383842
0.16161616161616163,0.25050505050505056,0.25252525252525254,0.25050505050505056
0.17171717171717174,0.26262626262626265,0.2611832611832612,0.26262626262626265
0.18181818181818182,0.27070707070707073,0.2698412698412699,0.27070707070707073
0.19191919191919193,0.2787878787878788,0.2784992784992785,0.2787878787878788
0.20202020202020204,0.28686868686868694,0.28715728715728717,0.28686868686868694
0.21212121212121213,0.29494949494949496,0.29581529581529586,0.29494949494949496
0.22222222222222224,0.30303030303030304,0.3044733044733045,0.30303030303030304
0.23232323232323235,0.3097643097643098,0.31313131313131315,0.3097643097643098
0.24242424242424243,0.3164983164983165,0.3174603174603175,0.3164983164983165
0.25252525252525254,0.32323232323232326,0.3217893217893218,0.32323232323232326
0.26262626262626265,0.3282828282828283,0.32611832611832614,0.3282828282828283
0.27272727272727276,0.3333333333333333,0.33044733044733043,0.3333333333333333
0.2828282828282829,0.33712121212121215,0.3347763347763348,0.3373737373737374
0.29292929292929293,0.3409090909090909,0.3391053391053391,0.3414141414141414
0.30303030303030304,0.3446969696969697,0.3434343434343434,0.34545454545454546
0.31313131313131315,0.3484848484848485,0.3472222222222222,0.34949494949494947
0.32323232323232326,0.3522727272727273,0.351010101010101,0.35353535353535354
0.33333333333333337,0.3560606060606061,0.35479797979797983,0.3575757575757576
0.3434343434343435,0.35984848484848486,0.3585858585858586,0.3616161616161616
0.3535353535353536,0.36363636363636365,0.3623737373737374,0.3656565656565657
0.36363636363636365,0.36767676767676766,0.3661616161616162,0.3696969696969697
0.37373737373737376,0.3717171717171717,0.369949494949495,0.37373737373737376
0.38383838383838387,0.37575757575757573,0.3737373737373738,0.3787878787878788
0.393939393939394,0.3797979797979798,0.37979797979797986,0.38383838383838387
0.4040404040404041,0.38383838383838387,0.3858585858585859,0.3888888888888889
0.4141414141414142,0.39057239057239057,0.39191919191919194,0.393939393939394
0.42424242424242425,0.3973063973063973,0.397979797979798,0.4006734006734007
0.43434343434343436,0.40404040404040403,0.40404040404040403,0.40740740740740744
0.4444444444444445,0.4121212121212121,0.4121212121212121,0.4141414141414142
0.4545454545454546,0.4202020202020202,0.4202020202020202,0.4225589225589226
0.4646464646464647,0.42828282828282827,0.42828282828282827,0.430976430976431
0.4747474747474748,0.4363636363636364,0.4363636363636364,0.43939393939393945
0.48484848484848486,0.4444444444444444,0.4444444444444444,0.4478114478114478
0.494949494949495,0.4574314574314574,0.45656565656565656,0.4562289562289562
0.5050505050505051,0.4704184704184704,0.4686868686868687,0.46464646464646464
0.5151515151515152,0.4834054834054835,0.4808080808080809,0.47907647907647916
0.5252525252525253,0.49639249639249644,0.492929292929293,0.4935064935064935
0.5353535353535354,0.5093795093795094,0.5050505050505051,0.5079365079365079
0.5454545454545455,0.5223665223665225,0.5191919191919193,0.5223665223665224
0.5555555555555556,0.5353535353535354,0.5333333333333334,0.5367965367965367
