depth,L2_distance
1,1.8477133247400208
2,0.31899079080617676
3,0.14385345996822554
4,0.12100920738079235
5,0.07686545788107453
6,0.07374145632346461
7,0.05935619348286366
8,0.061642445113558084
9,0.05731233109272983
10,0.05517474851541337
