depth,L2_distance
1,1.286105781322947
2,0.6390855498666957
3,0.37015691524429456
4,0.2975784321696752
5,0.24902416309883132
6,0.22563863612602877
7,0.21064880982029016
8,0.19800680900007486
9,0.1862757223312321
10,0.1862757223312321
